Name,Symbol,Date,Exchange_rate_against_USD
Singapore dollar,SGD,2018-08-07,1.36373
Singapore dollar,SGD,2018-08-08,1.36457
Singapore dollar,SGD,2018-08-09,1.363323
Singapore dollar,SGD,2018-08-10,1.371159
Singapore dollar,SGD,2018-08-13,1.375866
Singapore dollar,SGD,2018-08-14,1.373751
Singapore dollar,SGD,2018-08-15,1.380355
Singapore dollar,SGD,2018-08-16,1.376253
Singapore dollar,SGD,2018-08-17,1.373979
Singapore dollar,SGD,2018-08-20,1.371716
Singapore dollar,SGD,2018-08-21,1.36811
Singapore dollar,SGD,2018-08-22,1.365358
Singapore dollar,SGD,2018-08-23,1.370067
Singapore dollar,SGD,2018-08-24,1.368916
Singapore dollar,SGD,2018-08-27,1.365426
Singapore dollar,SGD,2018-08-28,1.361657
Singapore dollar,SGD,2018-08-29,1.367153
Singapore dollar,SGD,2018-08-30,1.36572
Singapore dollar,SGD,2018-08-31,1.370269
Singapore dollar,SGD,2018-09-03,1.371781
Singapore dollar,SGD,2018-09-04,1.376146
Singapore dollar,SGD,2018-09-05,1.378432
Singapore dollar,SGD,2018-09-06,1.375279
Singapore dollar,SGD,2018-09-07,1.375463
Singapore dollar,SGD,2018-09-10,1.379829
Singapore dollar,SGD,2018-09-11,1.377657
Singapore dollar,SGD,2018-09-12,1.376349
Singapore dollar,SGD,2018-09-13,1.371601
Singapore dollar,SGD,2018-09-14,1.369835
Singapore dollar,SGD,2018-09-17,1.372376
Singapore dollar,SGD,2018-09-18,1.370522
Singapore dollar,SGD,2018-09-19,1.370789
Singapore dollar,SGD,2018-09-20,1.364942
Singapore dollar,SGD,2018-09-21,1.364232
Singapore dollar,SGD,2018-09-24,1.364223
Singapore dollar,SGD,2018-09-25,1.365628
Singapore dollar,SGD,2018-09-26,1.365511
Singapore dollar,SGD,2018-09-27,1.364654
Singapore dollar,SGD,2018-09-28,1.368262
Singapore dollar,SGD,2018-10-01,1.37024
Singapore dollar,SGD,2018-10-02,1.374166
Singapore dollar,SGD,2018-10-03,1.375996
Singapore dollar,SGD,2018-10-04,1.37976
Singapore dollar,SGD,2018-10-05,1.381019
Singapore dollar,SGD,2018-10-08,1.384736
Singapore dollar,SGD,2018-10-09,1.386882
Singapore dollar,SGD,2018-10-10,1.382957
Singapore dollar,SGD,2018-10-11,1.379611
Singapore dollar,SGD,2018-10-12,1.376534
Singapore dollar,SGD,2018-10-15,1.376824
Singapore dollar,SGD,2018-10-16,1.374385
Singapore dollar,SGD,2018-10-17,1.376149
Singapore dollar,SGD,2018-10-18,1.378792
